Region,Suburb,Year,Total Description,Value
Belconnen,Florey,2016,Labour force status - Census : Total responding population aged 15-64 years (no.),52.0
Belconnen,Florey,2016,Labour force status - Census : % of total Census responding population employed,55.8
Belconnen,Florey,2016,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),5.0
Belconnen,Florey,2016,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (%),8.3
Belconnen,Florey,2016,Unpaid child care - Census : Cared for own child/children (no.),10.0
Belconnen,Florey,2016,Unpaid child care - Census : Cared for own child/children (%),16.7
Belconnen,Florey,2016,Unpaid child care - Census : Cared for other child/children (no.),8.0
Belconnen,Florey,2016,Unpaid child care - Census : Cared for other child/children (%),13.3
Belconnen,Florey,2016,Unpaid child care - Census : Total provided unpaid child care (no.),11.0
Belconnen,Florey,2016,Unpaid child care - Census : Total provided unpaid child care (%),18.3
Belconnen,Florey,2016,Unpaid child care - Census : Did not provide unpaid child care (no.),39.0
Belconnen,Florey,2016,Unpaid child care - Census : Did not provide unpaid child care (%),65.0
Belconnen,Florey,2016,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),6.0
Belconnen,Florey,2016,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (%),10.0
Belconnen,Florey,2016,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),19.0
Belconnen,Florey,2016,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),27.9
Belconnen,Florey,2016,Tenure type - Census : Renter (no.),48.0
Belconnen,Florey,2016,Tenure type - Census : Renter (%),70.6
Belconnen,Florey,2016,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),10.0
Belconnen,Florey,2016,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (%),142.9
Belconnen,Florey,2016,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),7.0
Belconnen,Florey,2016,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),6.0
Belconnen,Florey,2016,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (%),35.3
Belconnen,Florey,2016,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),17.0
Belconnen,Florey,2016,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",3.0
Belconnen,Florey,2016,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (%)",15.8
Belconnen,Florey,2016,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),19.0
Belconnen,Florey,2016,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),20.0
Belconnen,Florey,2016,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (%),58.8
Belconnen,Florey,2016,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),34.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),44.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (%),81.5
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),0.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (%),0.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),4.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (%),7.4
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),0.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (%),0.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),0.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (%),0.0
Belconnen,Florey,2016,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),54.0
Belconnen,Flynn,2016,Language - Census : Aboriginal and Torres Strait Islander people who reported speaking an Aboriginal or Torres Strait Islander language (%),0.0
Belconnen,Flynn,2016,Language - Census : Speaks English at home (%),84.9
Belconnen,Flynn,2016,"Engagement in employment, education or training - Census : Fully engaged (%)",41.4
Belconnen,Flynn,2016,"Engagement in employment, education or training - Census : Partially or at least partially engaged (%)",24.1
Belconnen,Flynn,2016,"Engagement in employment, education or training - Census : Not engaged (%)",27.6
Belconnen,Flynn,2016,Labour force status - Census : Employed (no.),23.0
Belconnen,Flynn,2016,Labour force status - Census : % of total labour force employed,104.5
Belconnen,Flynn,2016,Labour force status - Census : Unemployed (no.),3.0
Belconnen,Flynn,2016,Labour force status - Census : % of total labour force unemployed,13.6
Belconnen,Flynn,2016,Labour force status - Census : In the labour force (no.),22.0
Belconnen,Flynn,2016,Labour force status - Census : Labour force participation rate (%),73.3
Belconnen,Flynn,2016,Labour force status - Census : Not in the labour force (%),13.3
Belconnen,Flynn,2016,Labour force status - Census : Total responding population aged 15-64 years (no.),30.0
Belconnen,Flynn,2016,Labour force status - Census : % of total Census responding population employed,76.7
Belconnen,Flynn,2016,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),8.0
Belconnen,Flynn,2016,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (%),23.5
Belconnen,Flynn,2016,Unpaid child care - Census : Cared for own child/children (no.),5.0
Belconnen,Flynn,2016,Unpaid child care - Census : Cared for own child/children (%),14.7
Belconnen,Flynn,2016,Unpaid child care - Census : Cared for other child/children (no.),3.0
Belconnen,Flynn,2016,Unpaid child care - Census : Cared for other child/children (%),8.8
Belconnen,Flynn,2016,Unpaid child care - Census : Total provided unpaid child care (no.),9.0
Belconnen,Flynn,2016,Unpaid child care - Census : Total provided unpaid child care (%),26.5
Belconnen,Flynn,2016,Unpaid child care - Census : Did not provide unpaid child care (no.),18.0
Belconnen,Flynn,2016,Unpaid child care - Census : Did not provide unpaid child care (%),52.9
Belconnen,Flynn,2016,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),4.0
Belconnen,Flynn,2016,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (%),11.8
Belconnen,Flynn,2016,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),33.0
Belconnen,Flynn,2016,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),68.8
Belconnen,Flynn,2016,Tenure type - Census : Renter (no.),16.0
Belconnen,Flynn,2016,Tenure type - Census : Renter (%),33.3
Belconnen,Flynn,2016,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),0.0
Belconnen,Flynn,2016,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (%),0.0
Belconnen,Flynn,2016,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),5.0
Belconnen,Flynn,2016,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),0.0
Belconnen,Flynn,2016,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (%),0.0
Belconnen,Flynn,2016,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),3.0
Belconnen,Flynn,2016,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",3.0
Belconnen,Flynn,2016,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (%)",100.0
Belconnen,Flynn,2016,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),3.0
Belconnen,Flynn,2016,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),13.0
Belconnen,Flynn,2016,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (%),59.1
Belconnen,Flynn,2016,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),22.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),40.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (%),100.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),0.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (%),0.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),0.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (%),0.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),0.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (%),0.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),0.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (%),0.0
Belconnen,Flynn,2016,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),40.0
Gungahlin,Forde,2016,Language - Census : Aboriginal and Torres Strait Islander people who reported speaking an Aboriginal or Torres Strait Islander language (%),6.8
Gungahlin,Forde,2016,Language - Census : Speaks English at home (%),88.6
Gungahlin,Forde,2016,"Engagement in employment, education or training - Census : Fully engaged (%)",90.0
Gungahlin,Forde,2016,"Engagement in employment, education or training - Census : Partially or at least partially engaged (%)",15.0
Gungahlin,Forde,2016,"Engagement in employment, education or training - Census : Not engaged (%)",0.0
Gungahlin,Forde,2016,Labour force status - Census : Employed (no.),19.0
Gungahlin,Forde,2016,Labour force status - Census : % of total labour force employed,82.6
Gungahlin,Forde,2016,Labour force status - Census : Unemployed (no.),0.0
Gungahlin,Forde,2016,Labour force status - Census : % of total labour force unemployed,0.0
Gungahlin,Forde,2016,Labour force status - Census : In the labour force (no.),23.0
Gungahlin,Forde,2016,Labour force status - Census : Labour force participation rate (%),115.0
Gungahlin,Forde,2016,Labour force status - Census : Not in the labour force (%),15.0
Gungahlin,Forde,2016,Labour force status - Census : Total responding population aged 15-64 years (no.),20.0
Gungahlin,Forde,2016,Labour force status - Census : % of total Census responding population employed,95.0
Gungahlin,Forde,2016,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),4.0
Gungahlin,Forde,2016,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (%),20.0
Gungahlin,Forde,2016,Unpaid child care - Census : Cared for own child/children (no.),8.0
Gungahlin,Forde,2016,Unpaid child care - Census : Cared for own child/children (%),40.0
Gungahlin,Forde,2016,Unpaid child care - Census : Cared for other child/children (no.),3.0
