Region,Crime,Year,Quarter,Number,Population,Rate,Covid
Belconnen,Theft,2022,Q1,443,102929,4.303937665769608,
Belconnen,Theft,2022,Q2,523,102929,5.081172458685113,
Belconnen,Theft,2022,Q3,427,102929,4.148490707186507,
Belconnen,Theft,2022,Q4,416,102929,4.041620923160625,
Belconnen,Theft,2023,Q1,419,104235,4.0197630354487455,
Belconnen,Theft,2023,Q2,551,104235,5.286132297213029,
Belconnen,Theft,2023,Q3,542,104235,5.199788938456373,
Belconnen,Theft,2023,Q4,408,104235,3.9142322636350553,
Belconnen,Theft,2024,Q1,436,104459,4.173886405192468,
Belconnen,Theft,2024,Q2,364,104459,3.4846207602982986,
Belconnen,Theft,2024,Q3,360,104459,3.446328224470845,
Belconnen,Theft,2024,Q4,401,104459,3.838826716702248,
Belconnen,Theft,2025,Q1,393,104929,3.7453897397287688,
Belconnen,Theft,2025,Q2,347,104929,3.3069980653584805,
Gungahlin,Assault,2014,Q1,22,63410,0.3469484308468696,
Gungahlin,Assault,2014,Q2,25,63410,0.3942595805078063,
Gungahlin,Assault,2014,Q3,13,63410,0.2050149818640593,
Gungahlin,Assault,2014,Q4,19,63410,0.2996372811859328,
Gungahlin,Assault,2015,Q1,8,67959,0.1177180358745714,
Gungahlin,Assault,2015,Q2,23,67959,0.3384393531393928,
Gungahlin,Assault,2015,Q3,10,67959,0.1471475448432143,
Gungahlin,Assault,2015,Q4,28,67959,0.412013125561,
Gungahlin,Assault,2016,Q1,34,71582,0.4749797435109385,
Gungahlin,Assault,2016,Q2,37,71582,0.5168897208795508,
Gungahlin,Assault,2016,Q3,32,71582,0.4470397585985304,
Gungahlin,Assault,2016,Q4,26,71582,0.3632198038613059,
Gungahlin,Assault,2017,Q1,34,74291,0.4576597434413321,
Gungahlin,Assault,2017,Q2,34,74291,0.4576597434413321,
Gungahlin,Assault,2017,Q3,42,74291,0.5653443889569396,
Gungahlin,Assault,2017,Q4,44,74291,0.5922655503358415,
Gungahlin,Assault,2018,Q1,28,75663,0.3700619853825516,
Gungahlin,Assault,2018,Q2,33,75663,0.4361444827722929,
Gungahlin,Assault,2018,Q3,22,75663,0.290762988514862,
Gungahlin,Assault,2018,Q4,36,75663,0.4757939812061377,
Gungahlin,Assault,2019,Q1,36,76492,0.4706374522825916,
Gungahlin,Assault,2019,Q2,41,76492,0.5360037650996182,
Gungahlin,Assault,2019,Q3,45,76492,0.5882968153532395,
Gungahlin,Assault,2019,Q4,46,76492,0.6013700779166449,
Gungahlin,Assault,2020,Q1,39,77063,0.5060794414959189,
Gungahlin,Assault,2020,Q2,35,77063,0.4541738577527477,
Gungahlin,Assault,2020,Q3,48,77063,0.622867004918054,
Gungahlin,Assault,2020,Q4,44,77063,0.5709614211748829,
Gungahlin,Assault,2021,Q1,37,77021,0.4803884654834395,
Gungahlin,Assault,2021,Q2,45,77021,0.5842562418041832,
Gungahlin,Assault,2021,Q3,31,77021,0.4024876332428818,
Gungahlin,Assault,2021,Q4,25,77021,0.324586801002324,
Gungahlin,Assault,2022,Q1,47,77403,0.6072116067852666,
Gungahlin,Assault,2022,Q2,31,77403,0.400501272560495,
Gungahlin,Assault,2022,Q3,57,77403,0.736405565675749,
Gungahlin,Assault,2022,Q4,58,77403,0.7493249615647972,
Gungahlin,Assault,2023,Q1,42,77779,0.5399915144190591,
Gungahlin,Assault,2023,Q2,47,77779,0.6042762185165662,
Gungahlin,Assault,2023,Q3,60,77779,0.7714164491700846,
Gungahlin,Assault,2023,Q4,50,77779,0.6428470409750704,
Gungahlin,Assault,2024,Q1,61,77823,0.7838299731441862,
Gungahlin,Assault,2024,Q2,35,77823,0.4497385091810905,
Gungahlin,Assault,2024,Q3,62,77823,0.7966796448350746,
Gungahlin,Assault,2024,Q4,50,77823,0.6424835845444149,
Gungahlin,Assault,2025,Q1,43,78089,0.5506537412439653,
Gungahlin,Assault,2025,Q2,33,78089,0.4225947316523454,
Gungahlin,Burglary,2014,Q1,43,63410,0.6781264784734269,
Gungahlin,Burglary,2014,Q2,47,63410,0.741208011354676,
Gungahlin,Burglary,2014,Q3,51,63410,0.804289544235925,
Gungahlin,Burglary,2014,Q4,63,63410,0.993534142879672,
Gungahlin,Burglary,2015,Q1,56,67959,0.824026251122,
Gungahlin,Burglary,2015,Q2,60,67959,0.8828852690592857,
Gungahlin,Burglary,2015,Q3,59,67959,0.8681705145749643,
Gungahlin,Burglary,2015,Q4,85,67959,1.2507541311673214,
Gungahlin,Burglary,2016,Q1,61,71582,0.8521695398284486,
Gungahlin,Burglary,2016,Q2,86,71582,1.2014193512335505,
Gungahlin,Burglary,2016,Q3,100,71582,1.3969992456204074,
Gungahlin,Burglary,2016,Q4,80,71582,1.117599396496326,
Gungahlin,Burglary,2017,Q1,82,74291,1.1037676165349777,
Gungahlin,Burglary,2017,Q2,80,74291,1.0768464551560757,
Gungahlin,Burglary,2017,Q3,96,74291,1.2922157461872903,
Gungahlin,Burglary,2017,Q4,89,74291,1.197991681361134,
Gungahlin,Burglary,2018,Q1,53,75663,0.7004744723312584,
Gungahlin,Burglary,2018,Q2,57,75663,0.7533404702430515,
Gungahlin,Burglary,2018,Q3,44,75663,0.581525977029724,
Gungahlin,Burglary,2018,Q4,76,75663,1.0044539603240683,
Gungahlin,Burglary,2019,Q1,124,76492,1.62108455786226,
Gungahlin,Burglary,2019,Q2,81,76492,1.058934267635831,
Gungahlin,Burglary,2019,Q3,59,76492,0.771322491240914,
Gungahlin,Burglary,2019,Q4,79,76492,1.0327877425090204,
Gungahlin,Burglary,2020,Q1,62,77063,0.8045365480191531,
Gungahlin,Burglary,2020,Q2,30,77063,0.3892918780737838,
Gungahlin,Burglary,2020,Q3,37,77063,0.4801266496243333,
Gungahlin,Burglary,2020,Q4,56,77063,0.7266781724043964,
Gungahlin,Burglary,2021,Q1,53,77021,0.688124018124927,
Gungahlin,Burglary,2021,Q2,53,77021,0.688124018124927,
Gungahlin,Burglary,2021,Q3,45,77021,0.5842562418041832,
Gungahlin,Burglary,2021,Q4,45,77021,0.5842562418041832,
Gungahlin,Burglary,2022,Q1,50,77403,0.6459697944524113,
Gungahlin,Burglary,2022,Q2,39,77403,0.5038564396728809,
Gungahlin,Burglary,2022,Q3,54,77403,0.6976473780086042,
Gungahlin,Burglary,2022,Q4,40,77403,0.5167758355619291,
Gungahlin,Burglary,2023,Q1,95,77779,1.2214093778526338,
Gungahlin,Burglary,2023,Q2,38,77779,0.4885637511410535,
Gungahlin,Burglary,2023,Q3,57,77779,0.7328456267115803,
Gungahlin,Burglary,2023,Q4,43,77779,0.5528484552385605,
Gungahlin,Burglary,2024,Q1,38,77823,0.4882875242537554,
Gungahlin,Burglary,2024,Q2,82,77823,1.0536730786528403,
Gungahlin,Burglary,2024,Q3,32,77823,0.4111894941084256,
Gungahlin,Burglary,2024,Q4,61,77823,0.7838299731441862,
Gungahlin,Burglary,2025,Q1,78,78089,0.9988602748146346,
Gungahlin,Burglary,2025,Q2,70,78089,0.8964130671413387,
Gungahlin,CINs,2014,Q1,1,63410,0.0157703832203122,
Gungahlin,CINs,2014,Q2,3,63410,0.0473111496609367,
Gungahlin,CINs,2014,Q3,1,63410,0.0157703832203122,
Gungahlin,CINs,2014,Q4,4,63410,0.063081532881249,
Gungahlin,CINs,2015,Q1,1,67959,0.0147147544843214,
Gungahlin,CINs,2015,Q2,2,67959,0.0294295089686428,
Gungahlin,CINs,2015,Q3,3,67959,0.0441442634529642,
Gungahlin,CINs,2015,Q4,3,67959,0.0441442634529642,
Gungahlin,CINs,2016,Q1,3,71582,0.0419099773686122,
Gungahlin,CINs,2016,Q2,4,71582,0.0558799698248163,
Gungahlin,CINs,2016,Q3,1,71582,0.013969992456204,
Gungahlin,CINs,2016,Q4,5,71582,0.0698499622810203,
Gungahlin,CINs,2017,Q1,1,74291,0.0134605806894509,
Gungahlin,CINs,2017,Q2,0,74291,0.0,
Gungahlin,CINs,2017,Q3,6,74291,0.0807634841367056,
Gungahlin,CINs,2017,Q4,0,74291,0.0,
Gungahlin,CINs,2018,Q1,5,75663,0.0660824973897413,
Gungahlin,CINs,2018,Q2,0,75663,0.0,
Gungahlin,CINs,2018,Q3,0,75663,0.0,
Gungahlin,CINs,2018,Q4,2,75663,0.0264329989558965,
Gungahlin,CINs,2019,Q1,0,76492,0.0,
Gungahlin,CINs,2019,Q2,3,76492,0.0392197876902159,
Gungahlin,CINs,2019,Q3,2,76492,0.0261465251268106,
Gungahlin,CINs,2019,Q4,0,76492,0.0,
Gungahlin,CINs,2020,Q1,0,77063,0.0,
Gungahlin,CINs,2020,Q2,0,77063,0.0,
Gungahlin,CINs,2020,Q3,4,77063,0.0519055837431711,
Gungahlin,CINs,2020,Q4,2,77063,0.0259527918715855,
Gungahlin,CINs,2021,Q1,0,77021,0.0,
Gungahlin,CINs,2021,Q2,0,77021,0.0,
Gungahlin,CINs,2021,Q3,4,77021,0.0519338881603718,
Gungahlin,CINs,2021,Q4,0,77021,0.0,
Gungahlin,CINs,2022,Q1,0,77403,0.0,
Gungahlin,CINs,2022,Q2,0,77403,0.0,
Gungahlin,CINs,2022,Q3,0,77403,0.0,
Gungahlin,CINs,2022,Q4,1,77403,0.0129193958890482,
Gungahlin,CINs,2023,Q1,0,77779,0.0,
Gungahlin,CINs,2023,Q2,1,77779,0.0128569408195014,
Gungahlin,CINs,2023,Q3,1,77779,0.0128569408195014,
Gungahlin,CINs,2023,Q4,0,77779,0.0,
Gungahlin,CINs,2024,Q1,0,77823,0.0,
Gungahlin,CINs,2024,Q2,0,77823,0.0,
Gungahlin,CINs,2024,Q3,0,77823,0.0,
Gungahlin,CINs,2024,Q4,1,77823,0.0128496716908883,
Gungahlin,CINs,2025,Q1,0,78089,0.0,
Gungahlin,CINs,2025,Q2,0,78089,0.0,
Gungahlin,Family Violence,2014,Q1,13,63410,0.2050149818640593,
Gungahlin,Family Violence,2014,Q2,27,63410,0.4258003469484309,
Gungahlin,Family Violence,2014,Q3,21,63410,0.3311780476265573,
Gungahlin,Family Violence,2014,Q4,19,63410,0.2996372811859328,
Gungahlin,Family Violence,2015,Q1,21,67959,0.30900984417075,
Gungahlin,Family Violence,2015,Q2,18,67959,0.2648655807177857,
Gungahlin,Family Violence,2015,Q3,24,67959,0.3531541076237143,
Gungahlin,Family Violence,2015,Q4,52,67959,0.7651672331847142,
Gungahlin,Family Violence,2016,Q1,40,71582,0.558799698248163,
Gungahlin,Family Violence,2016,Q2,45,71582,0.6286496605291834,
Gungahlin,Family Violence,2016,Q3,52,71582,0.7264396077226118,
Gungahlin,Family Violence,2016,Q4,52,71582,0.7264396077226118,
Gungahlin,Family Violence,2017,Q1,71,74291,0.955701228951017,
Gungahlin,Family Violence,2017,Q2,24,74291,0.3230539365468226,
Gungahlin,Family Violence,2017,Q3,39,74291,0.5249626468885868,
Gungahlin,Family Violence,2017,Q4,52,74291,0.699950195851449,
Gungahlin,Family Violence,2018,Q1,31,75663,0.4097114838163964,
Gungahlin,Family Violence,2018,Q2,53,75663,0.7004744723312584,
Gungahlin,Family Violence,2018,Q3,69,75663,0.9119384639784308,
Gungahlin,Family Violence,2018,Q4,55,75663,0.7269074712871549,
Gungahlin,Family Violence,2019,Q1,39,76492,0.5098572399728076,
Gungahlin,Family Violence,2019,Q2,52,76492,0.6798096532970768,
Gungahlin,Family Violence,2019,Q3,53,76492,0.6928829158604821,
Gungahlin,Family Violence,2019,Q4,48,76492,0.6275166030434555,
Gungahlin,Family Violence,2020,Q1,50,77063,0.6488197967896396,
Gungahlin,Family Violence,2020,Q2,38,77063,0.4931030455601261,
Gungahlin,Family Violence,2020,Q3,42,77063,0.5450086293032973,
Gungahlin,Family Violence,2020,Q4,51,77063,0.6617961927254324,
Gungahlin,Family Violence,2021,Q1,53,77021,0.688124018124927,
Gungahlin,Family Violence,2021,Q2,56,77021,0.7270744342452058,
Gungahlin,Family Violence,2021,Q3,60,77021,0.7790083224055777,
Gungahlin,Family Violence,2021,Q4,79,77021,1.025694291167344,
Gungahlin,Family Violence,2022,Q1,60,77403,0.7751637533428937,
Gungahlin,Family Violence,2022,Q2,32,77403,0.4134206684495433,
Gungahlin,Family Violence,2022,Q3,55,77403,0.7105667738976524,
Gungahlin,Family Violence,2022,Q4,65,77403,0.8397607327881348,
Gungahlin,Family Violence,2023,Q1,75,77779,0.9642705614626056,
Gungahlin,Family Violence,2023,Q2,69,77779,0.8871289165455972,
Gungahlin,Family Violence,2023,Q3,69,77779,0.8871289165455972,
Gungahlin,Family Violence,2023,Q4,57,77779,0.7328456267115803,
Gungahlin,Family Violence,2024,Q1,69,77823,0.8866273466712926,
Gungahlin,Family Violence,2024,Q2,37,77823,0.4754378525628671,
Gungahlin,Family Violence,2024,Q3,63,77823,0.8095293165259628,
Gungahlin,Family Violence,2024,Q4,51,77823,0.6553332562353033,
Gungahlin,Family Violence,2025,Q1,58,78089,0.742742255631395,
Gungahlin,Family Violence,2025,Q2,58,78089,0.742742255631395,
Gungahlin,Homicide,2014,Q1,0,63410,0.0,
Gungahlin,Homicide,2014,Q2,0,63410,0.0,
Gungahlin,Homicide,2014,Q3,0,63410,0.0,
Gungahlin,Homicide,2014,Q4,0,63410,0.0,
Gungahlin,Homicide,2015,Q1,0,67959,0.0,
Gungahlin,Homicide,2015,Q2,0,67959,0.0,
Gungahlin,Homicide,2015,Q3,0,67959,0.0,
Gungahlin,Homicide,2015,Q4,0,67959,0.0,
Gungahlin,Homicide,2016,Q1,0,71582,0.0,
Gungahlin,Homicide,2016,Q2,0,71582,0.0,
Gungahlin,Homicide,2016,Q3,0,71582,0.0,
Gungahlin,Homicide,2016,Q4,0,71582,0.0,
Gungahlin,Homicide,2017,Q1,0,74291,0.0,
Gungahlin,Homicide,2017,Q2,0,74291,0.0,
Gungahlin,Homicide,2017,Q3,0,74291,0.0,
Gungahlin,Homicide,2017,Q4,0,74291,0.0,
Gungahlin,Homicide,2018,Q1,1,75663,0.0132164994779482,
Gungahlin,Homicide,2018,Q2,0,75663,0.0,
Gungahlin,Homicide,2018,Q3,0,75663,0.0,
Gungahlin,Homicide,2018,Q4,0,75663,0.0,
Gungahlin,Homicide,2019,Q1,2,76492,0.0261465251268106,
Gungahlin,Homicide,2019,Q2,0,76492,0.0,
Gungahlin,Homicide,2019,Q3,0,76492,0.0,
Gungahlin,Homicide,2019,Q4,1,76492,0.0130732625634053,
Gungahlin,Homicide,2020,Q1,0,77063,0.0,
Gungahlin,Homicide,2020,Q2,0,77063,0.0,
Gungahlin,Homicide,2020,Q3,0,77063,0.0,
Gungahlin,Homicide,2020,Q4,0,77063,0.0,
Gungahlin,Homicide,2021,Q1,0,77021,0.0,
Gungahlin,Homicide,2021,Q2,0,77021,0.0,
Gungahlin,Homicide,2021,Q3,0,77021,0.0,
Gungahlin,Homicide,2021,Q4,1,77021,0.0129834720400929,
Gungahlin,Homicide,2022,Q1,0,77403,0.0,
Gungahlin,Homicide,2022,Q2,0,77403,0.0,
Gungahlin,Homicide,2022,Q3,0,77403,0.0,
Gungahlin,Homicide,2022,Q4,2,77403,0.0258387917780964,
Gungahlin,Homicide,2023,Q1,0,77779,0.0,
Gungahlin,Homicide,2023,Q2,0,77779,0.0,
Gungahlin,Homicide,2023,Q3,0,77779,0.0,
Gungahlin,Homicide,2023,Q4,0,77779,0.0,
Gungahlin,Homicide,2024,Q1,0,77823,0.0,
Gungahlin,Homicide,2024,Q2,0,77823,0.0,
Gungahlin,Homicide,2024,Q3,1,77823,0.0128496716908883,
Gungahlin,Homicide,2024,Q4,0,77823,0.0,
Gungahlin,Homicide,2025,Q1,1,78089,0.0128059009591619,
Gungahlin,Homicide,2025,Q2,0,78089,0.0,
Gungahlin,Other,2014,Q1,207,63410,3.2644693266046367,
Gungahlin,Other,2014,Q2,226,63410,3.5641066077905696,
Gungahlin,Other,2014,Q3,239,63410,3.769121589654629,
Gungahlin,Other,2014,Q4,225,63410,3.548336224570257,
Gungahlin,Other,2015,Q1,203,67959,2.9870951603172498,
Gungahlin,Other,2015,Q2,240,67959,3.531541076237142,
Gungahlin,Other,2015,Q3,214,67959,3.1489574596447856,
Gungahlin,Other,2015,Q4,230,67959,3.3843935313939286,
Gungahlin,Other,2016,Q1,294,71582,4.107177782123998,
Gungahlin,Other,2016,Q2,291,71582,4.065267804755385,
Gungahlin,Other,2016,Q3,299,71582,4.177027744405018,
Gungahlin,Other,2016,Q4,274,71582,3.8277779329999166,
Gungahlin,Other,2017,Q1,239,74291,3.217078784778776,
Gungahlin,Other,2017,Q2,319,74291,4.293925239934851,
Gungahlin,Other,2017,Q3,351,74291,4.724663821997281,
Gungahlin,Other,2017,Q4,362,74291,4.872730209581242,
Gungahlin,Other,2018,Q1,268,75663,3.5420218600901365,
Gungahlin,Other,2018,Q2,294,75663,3.885650846516792,
Gungahlin,Other,2018,Q3,488,75663,6.449651745238756,
Gungahlin,Other,2018,Q4,270,75663,3.568454859046033,
Gungahlin,Other,2019,Q1,328,76492,4.288030120796946,
Gungahlin,Other,2019,Q2,369,76492,4.824033885896564,
Gungahlin,Other,2019,Q3,276,76492,3.608220467499869,
Gungahlin,Other,2019,Q4,290,76492,3.791246143387544,
Gungahlin,Other,2020,Q1,354,77063,4.593644161270649,
Gungahlin,Other,2020,Q2,406,77063,5.268416749931874,
Gungahlin,Other,2020,Q3,381,77063,4.944006851537054,
Gungahlin,Other,2020,Q4,282,77063,3.659343653893568,
Gungahlin,Other,2021,Q1,302,77021,3.9210085561080734,
Gungahlin,Other,2021,Q2,334,77021,4.336479661391049,
Gungahlin,Other,2021,Q3,241,77021,3.129016761662404,
Gungahlin,Other,2021,Q4,237,77021,3.077082873502032,
Gungahlin,Other,2022,Q1,329,77403,4.250481247496866,
Gungahlin,Other,2022,Q2,281,77403,3.630350244822552,
Gungahlin,Other,2022,Q3,248,77403,3.2040101804839605,
Gungahlin,Other,2022,Q4,284,77403,3.669108432489697,
Gungahlin,Other,2023,Q1,296,77779,3.805654482572417,
Gungahlin,Other,2023,Q2,307,77779,3.947080831586932,
Gungahlin,Other,2023,Q3,289,77779,3.7156558968359072,
Gungahlin,Other,2023,Q4,242,77779,3.111379678319341,
Gungahlin,Other,2024,Q1,222,77823,2.8526271153772025,
Gungahlin,Other,2024,Q2,185,77823,2.377189262814335,
Gungahlin,Other,2024,Q3,199,77823,2.557084666486772,
Gungahlin,Other,2024,Q4,260,77823,3.3409146396309577,
Gungahlin,Other,2025,Q1,290,78089,3.713711278156975,
Gungahlin,Other,2025,Q2,212,78089,2.71485100334234,
Gungahlin,Property Damage,2014,Q1,129,63410,2.0343794354202807,
Gungahlin,Property Damage,2014,Q2,112,63410,1.7662829206749724,
Gungahlin,Property Damage,2014,Q3,69,63410,1.0881564422015455,
Gungahlin,Property Damage,2014,Q4,69,63410,1.0881564422015455,
Gungahlin,Property Damage,2015,Q1,79,67959,1.1624656042613928,
Gungahlin,Property Damage,2015,Q2,132,67959,1.9423475919304285,
Gungahlin,Property Damage,2015,Q3,88,67959,1.2948983946202857,
Gungahlin,Property Damage,2015,Q4,153,67959,2.2513574361011783,
Gungahlin,Property Damage,2016,Q1,104,71582,1.4528792154452237,
Gungahlin,Property Damage,2016,Q2,120,71582,1.676399094744489,
Gungahlin,Property Damage,2016,Q3,123,71582,1.7183090721131011,
Gungahlin,Property Damage,2016,Q4,128,71582,1.7881590343941216,
Gungahlin,Property Damage,2017,Q1,187,74291,2.5171285889273265,
Gungahlin,Property Damage,2017,Q2,152,74291,2.0460082647965434,
Gungahlin,Property Damage,2017,Q3,131,74291,1.7633360703180736,
Gungahlin,Property Damage,2017,Q4,146,74291,1.9652447806598377,
Gungahlin,Property Damage,2018,Q1,88,75663,1.163051954059448,
Gungahlin,Property Damage,2018,Q2,108,75663,1.4273819436184132,
Gungahlin,Property Damage,2018,Q3,117,75663,1.5463304389199477,
Gungahlin,Property Damage,2018,Q4,93,75663,1.229134451449189,
Gungahlin,Property Damage,2019,Q1,130,76492,1.699524133242692,
Gungahlin,Property Damage,2019,Q2,146,76492,1.9086963342571768,
Gungahlin,Property Damage,2019,Q3,161,76492,2.104795272708257,
Gungahlin,Property Damage,2019,Q4,208,76492,2.719238613188307,
Gungahlin,Property Damage,2020,Q1,128,77063,1.6609786797814774,
Gungahlin,Property Damage,2020,Q2,93,77063,1.2068048220287295,
Gungahlin,Property Damage,2020,Q3,104,77063,1.3495451773224505,
Gungahlin,Property Damage,2020,Q4,135,77063,1.751813451332027,
Gungahlin,Property Damage,2021,Q1,107,77021,1.389231508289947,
Gungahlin,Property Damage,2021,Q2,140,77021,1.8176860856130144,
Gungahlin,Property Damage,2021,Q3,100,77021,1.2983472040092965,
Gungahlin,Property Damage,2021,Q4,92,77021,1.1944794276885524,
Gungahlin,Property Damage,2022,Q1,107,77403,1.3823753601281603,
Gungahlin,Property Damage,2022,Q2,88,77403,1.136906838236244,
Gungahlin,Property Damage,2022,Q3,113,77403,1.4598917354624497,
Gungahlin,Property Damage,2022,Q4,74,77403,0.9560352957895688,
Gungahlin,Property Damage,2023,Q1,67,77779,0.8614150349065943,
Gungahlin,Property Damage,2023,Q2,67,77779,0.8614150349065943,
Gungahlin,Property Damage,2023,Q3,95,77779,1.2214093778526338,
Gungahlin,Property Damage,2023,Q4,78,77779,1.00284138392111,
Gungahlin,Property Damage,2024,Q1,102,77823,1.3106665124706065,
