Region,Crime,Year,Quarter,Number,Population,Rate,Date,COVID
Weston Creek,Other,2024,Q4,66,24917,2.648793996066942,2024-10-01,Post
Weston Creek,Other,2025,Q1,109,24998,4.360348827906233,2025-01-01,Post
Weston Creek,Other,2025,Q2,125,24998,5.00040003200256,2025-04-01,Post
Weston Creek,Property Damage,2014,Q1,40,23619,1.693551801515729,2014-01-01,Pre
Weston Creek,Property Damage,2014,Q2,45,23619,1.905245776705195,2014-04-01,Pre
Weston Creek,Property Damage,2014,Q3,45,23619,1.905245776705195,2014-07-01,Pre
Weston Creek,Property Damage,2014,Q4,74,23619,3.1330708328040986,2014-10-01,Pre
Weston Creek,Property Damage,2015,Q1,68,23338,2.913702973690976,2015-01-01,Pre
Weston Creek,Property Damage,2015,Q2,57,23338,2.442368669123318,2015-04-01,Pre
Weston Creek,Property Damage,2015,Q3,49,23338,2.099580083983203,2015-07-01,Pre
Weston Creek,Property Damage,2015,Q4,64,23338,2.7423086811209187,2015-10-01,Pre
Weston Creek,Property Damage,2016,Q1,53,23276,2.2770235435641863,2016-01-01,Pre
Weston Creek,Property Damage,2016,Q2,75,23276,3.2222031276851695,2016-04-01,Pre
Weston Creek,Property Damage,2016,Q3,48,23276,2.0622100017185083,2016-07-01,Pre
Weston Creek,Property Damage,2016,Q4,39,23276,1.675545626396288,2016-10-01,Pre
Weston Creek,Property Damage,2017,Q1,53,23456,2.259549795361528,2017-01-01,Pre
Weston Creek,Property Damage,2017,Q2,43,23456,1.8332196452933152,2017-04-01,Pre
Weston Creek,Property Damage,2017,Q3,54,23456,2.3021828103683495,2017-07-01,Pre
Weston Creek,Property Damage,2017,Q4,41,23456,1.7479536152796726,2017-10-01,Pre
Weston Creek,Property Damage,2018,Q1,41,23575,1.7391304347826086,2018-01-01,Pre
Weston Creek,Property Damage,2018,Q2,40,23575,1.696712619300106,2018-04-01,Pre
Weston Creek,Property Damage,2018,Q3,34,23575,1.4422057264050903,2018-07-01,Pre
Weston Creek,Property Damage,2018,Q4,54,23575,2.2905620360551433,2018-10-01,Pre
Weston Creek,Property Damage,2019,Q1,44,23876,1.8428547495392862,2019-01-01,Pre
Weston Creek,Property Damage,2019,Q2,58,23876,2.4292176243926953,2019-04-01,Pre
Weston Creek,Property Damage,2019,Q3,66,23876,2.7642821243089295,2019-07-01,Pre
Weston Creek,Property Damage,2019,Q4,83,23876,3.4762941866309265,2019-10-01,Pre
Weston Creek,Property Damage,2020,Q1,48,24190,1.9842910293509715,2020-01-01,Pre
Weston Creek,Property Damage,2020,Q2,42,24190,1.7362546506821,2020-04-01,During
Weston Creek,Property Damage,2020,Q3,40,24190,1.6535758577924762,2020-07-01,During
Weston Creek,Property Damage,2020,Q4,34,24190,1.4055394791236047,2020-10-01,During
Weston Creek,Property Damage,2021,Q1,34,24487,1.3884918528198638,2021-01-01,During
Weston Creek,Property Damage,2021,Q2,42,24487,1.7151958181892435,2021-04-01,During
Weston Creek,Property Damage,2021,Q3,44,24487,1.7968718095315883,2021-07-01,During
Weston Creek,Property Damage,2021,Q4,42,24487,1.7151958181892435,2021-10-01,Post
Weston Creek,Property Damage,2022,Q1,36,24639,1.4610982588579082,2022-01-01,Post
Weston Creek,Property Damage,2022,Q2,28,24639,1.1364097568894842,2022-04-01,Post
Weston Creek,Property Damage,2022,Q3,47,24639,1.9075449490644913,2022-07-01,Post
Weston Creek,Property Damage,2022,Q4,29,24639,1.1769958196355372,2022-10-01,Post
Weston Creek,Property Damage,2023,Q1,44,24860,1.7699115044247788,2023-01-01,Post
Weston Creek,Property Damage,2023,Q2,32,24860,1.2872083668543846,2023-04-01,Post
Weston Creek,Property Damage,2023,Q3,60,24860,2.4135156878519712,2023-07-01,Post
Weston Creek,Property Damage,2023,Q4,38,24860,1.5285599356395816,2023-10-01,Post
Weston Creek,Property Damage,2024,Q1,25,24917,1.0033310591162659,2024-01-01,Post
Weston Creek,Property Damage,2024,Q2,17,24917,0.6822651201990608,2024-04-01,Post
Weston Creek,Property Damage,2024,Q3,26,24917,1.0434643014809166,2024-07-01,Post
Weston Creek,Property Damage,2024,Q4,32,24917,1.2842637556688203,2024-10-01,Post
Weston Creek,Property Damage,2025,Q1,13,24998,0.5200416033282662,2025-01-01,Post
Weston Creek,Property Damage,2025,Q2,18,24998,0.7200576046083687,2025-04-01,Post
Weston Creek,Robbery,2014,Q1,2,23619,0.08467759007578644,2014-01-01,Pre
Weston Creek,Robbery,2014,Q2,3,23619,0.12701638511367966,2014-04-01,Pre
Weston Creek,Robbery,2014,Q3,9,23619,0.381049155341039,2014-07-01,Pre
Weston Creek,Robbery,2014,Q4,4,23619,0.1693551801515729,2014-10-01,Pre
Weston Creek,Robbery,2015,Q1,2,23338,0.08569714628502871,2015-01-01,Pre
Weston Creek,Robbery,2015,Q2,0,23338,0.0,2015-04-01,Pre
Weston Creek,Robbery,2015,Q3,0,23338,0.0,2015-07-01,Pre
Weston Creek,Robbery,2015,Q4,0,23338,0.0,2015-10-01,Pre
Weston Creek,Robbery,2016,Q1,0,23276,0.0,2016-01-01,Pre
Weston Creek,Robbery,2016,Q2,1,23276,0.04296270836913559,2016-04-01,Pre
Weston Creek,Robbery,2016,Q3,3,23276,0.12888812510740677,2016-07-01,Pre
Weston Creek,Robbery,2016,Q4,3,23276,0.12888812510740677,2016-10-01,Pre
Weston Creek,Robbery,2017,Q1,3,23456,0.12789904502046384,2017-01-01,Pre
Weston Creek,Robbery,2017,Q2,2,23456,0.08526603001364257,2017-04-01,Pre
Weston Creek,Robbery,2017,Q3,3,23456,0.12789904502046384,2017-07-01,Pre
Weston Creek,Robbery,2017,Q4,3,23456,0.12789904502046384,2017-10-01,Pre
Weston Creek,Robbery,2018,Q1,6,23575,0.25450689289501593,2018-01-01,Pre
Weston Creek,Robbery,2018,Q2,2,23575,0.08483563096500531,2018-04-01,Pre
Weston Creek,Robbery,2018,Q3,1,23575,0.042417815482502653,2018-07-01,Pre
Weston Creek,Robbery,2018,Q4,0,23575,0.0,2018-10-01,Pre
Weston Creek,Robbery,2019,Q1,2,23876,0.08376612497905847,2019-01-01,Pre
Weston Creek,Robbery,2019,Q2,0,23876,0.0,2019-04-01,Pre
Weston Creek,Robbery,2019,Q3,7,23876,0.2931814374267046,2019-07-01,Pre
Weston Creek,Robbery,2019,Q4,2,23876,0.08376612497905847,2019-10-01,Pre
Weston Creek,Robbery,2020,Q1,1,24190,0.0413393964448119,2020-01-01,Pre
Weston Creek,Robbery,2020,Q2,1,24190,0.0413393964448119,2020-04-01,During
Weston Creek,Robbery,2020,Q3,3,24190,0.12401818933443572,2020-07-01,During
Weston Creek,Robbery,2020,Q4,1,24190,0.0413393964448119,2020-10-01,During
Weston Creek,Robbery,2021,Q1,2,24487,0.08167599134234492,2021-01-01,During
Weston Creek,Robbery,2021,Q2,3,24487,0.12251398701351739,2021-04-01,During
Weston Creek,Robbery,2021,Q3,1,24487,0.04083799567117246,2021-07-01,During
Weston Creek,Robbery,2021,Q4,2,24487,0.08167599134234492,2021-10-01,Post
Weston Creek,Robbery,2022,Q1,2,24639,0.081172125492106,2022-01-01,Post
Weston Creek,Robbery,2022,Q2,6,24639,0.24351637647631805,2022-04-01,Post
Weston Creek,Robbery,2022,Q3,1,24639,0.040586062746053,2022-07-01,Post
Weston Creek,Robbery,2022,Q4,1,24639,0.040586062746053,2022-10-01,Post
Weston Creek,Robbery,2023,Q1,3,24860,0.12067578439259856,2023-01-01,Post
Weston Creek,Robbery,2023,Q2,2,24860,0.08045052292839903,2023-04-01,Post
Weston Creek,Robbery,2023,Q3,0,24860,0.0,2023-07-01,Post
Weston Creek,Robbery,2023,Q4,1,24860,0.04022526146419952,2023-10-01,Post
Weston Creek,Robbery,2024,Q1,1,24917,0.040133242364650636,2024-01-01,Post
Weston Creek,Robbery,2024,Q2,0,24917,0.0,2024-04-01,Post
Weston Creek,Robbery,2024,Q3,0,24917,0.0,2024-07-01,Post
Weston Creek,Robbery,2024,Q4,1,24917,0.040133242364650636,2024-10-01,Post
Weston Creek,Robbery,2025,Q1,1,24998,0.04000320025602048,2025-01-01,Post
Weston Creek,Robbery,2025,Q2,1,24998,0.04000320025602048,2025-04-01,Post
Weston Creek,Sexual Assault,2014,Q1,11,23619,0.46572674541682546,2014-01-01,Pre
Weston Creek,Sexual Assault,2014,Q2,1,23619,0.04233879503789322,2014-04-01,Pre
Weston Creek,Sexual Assault,2014,Q3,2,23619,0.08467759007578644,2014-07-01,Pre
Weston Creek,Sexual Assault,2014,Q4,6,23619,0.2540327702273593,2014-10-01,Pre
Weston Creek,Sexual Assault,2015,Q1,3,23338,0.12854571942754306,2015-01-01,Pre
Weston Creek,Sexual Assault,2015,Q2,5,23338,0.21424286571257176,2015-04-01,Pre
Weston Creek,Sexual Assault,2015,Q3,23,23338,0.9855171822778301,2015-07-01,Pre
Weston Creek,Sexual Assault,2015,Q4,8,23338,0.34278858514011484,2015-10-01,Pre
Weston Creek,Sexual Assault,2016,Q1,3,23276,0.12888812510740677,2016-01-01,Pre
Weston Creek,Sexual Assault,2016,Q2,9,23276,0.3866643753222203,2016-04-01,Pre
Weston Creek,Sexual Assault,2016,Q3,5,23276,0.21481354184567794,2016-07-01,Pre
Weston Creek,Sexual Assault,2016,Q4,9,23276,0.3866643753222203,2016-10-01,Pre
Weston Creek,Sexual Assault,2017,Q1,4,23456,0.17053206002728513,2017-01-01,Pre
Weston Creek,Sexual Assault,2017,Q2,4,23456,0.17053206002728513,2017-04-01,Pre
Weston Creek,Sexual Assault,2017,Q3,5,23456,0.21316507503410642,2017-07-01,Pre
Weston Creek,Sexual Assault,2017,Q4,5,23456,0.21316507503410642,2017-10-01,Pre
Weston Creek,Sexual Assault,2018,Q1,1,23575,0.042417815482502653,2018-01-01,Pre
Weston Creek,Sexual Assault,2018,Q2,2,23575,0.08483563096500531,2018-04-01,Pre
Weston Creek,Sexual Assault,2018,Q3,4,23575,0.16967126193001061,2018-07-01,Pre
Weston Creek,Sexual Assault,2018,Q4,7,23575,0.29692470837751855,2018-10-01,Pre
Weston Creek,Sexual Assault,2019,Q1,20,23876,0.8376612497905846,2019-01-01,Pre
Weston Creek,Sexual Assault,2019,Q2,1,23876,0.041883062489529235,2019-04-01,Pre
Weston Creek,Sexual Assault,2019,Q3,5,23876,0.20941531244764616,2019-07-01,Pre
Weston Creek,Sexual Assault,2019,Q4,5,23876,0.20941531244764616,2019-10-01,Pre
Weston Creek,Sexual Assault,2020,Q1,2,24190,0.0826787928896238,2020-01-01,Pre
Weston Creek,Sexual Assault,2020,Q2,15,24190,0.6200909466721786,2020-04-01,During
Weston Creek,Sexual Assault,2020,Q3,4,24190,0.1653575857792476,2020-07-01,During
Weston Creek,Sexual Assault,2020,Q4,8,24190,0.3307151715584952,2020-10-01,During
Weston Creek,Sexual Assault,2021,Q1,8,24487,0.3267039653693797,2021-01-01,During
Weston Creek,Sexual Assault,2021,Q2,3,24487,0.12251398701351739,2021-04-01,During
Weston Creek,Sexual Assault,2021,Q3,1,24487,0.04083799567117246,2021-07-01,During
Weston Creek,Sexual Assault,2021,Q4,5,24487,0.2041899783558623,2021-10-01,Post
Weston Creek,Sexual Assault,2022,Q1,6,24639,0.24351637647631805,2022-01-01,Post
Weston Creek,Sexual Assault,2022,Q2,2,24639,0.081172125492106,2022-04-01,Post
Weston Creek,Sexual Assault,2022,Q3,8,24639,0.324688501968424,2022-07-01,Post
Weston Creek,Sexual Assault,2022,Q4,2,24639,0.081172125492106,2022-10-01,Post
Weston Creek,Sexual Assault,2023,Q1,13,24860,0.5229283990345938,2023-01-01,Post
Weston Creek,Sexual Assault,2023,Q2,15,24860,0.6033789219629928,2023-04-01,Post
Weston Creek,Sexual Assault,2023,Q3,3,24860,0.12067578439259856,2023-07-01,Post
Weston Creek,Sexual Assault,2023,Q4,8,24860,0.32180209171359614,2023-10-01,Post
Weston Creek,Sexual Assault,2024,Q1,5,24917,0.2006662118232532,2024-01-01,Post
Weston Creek,Sexual Assault,2024,Q2,2,24917,0.08026648472930127,2024-04-01,Post
Weston Creek,Sexual Assault,2024,Q3,0,24917,0.0,2024-07-01,Post
Weston Creek,Sexual Assault,2024,Q4,7,24917,0.2809326965525545,2024-10-01,Post
Weston Creek,Sexual Assault,2025,Q1,2,24998,0.08000640051204096,2025-01-01,Post
Weston Creek,Sexual Assault,2025,Q2,3,24998,0.12000960076806144,2025-04-01,Post
Weston Creek,TINs,2014,Q1,125,23619,5.2923493797366525,2014-01-01,Pre
Weston Creek,TINs,2014,Q2,87,23619,3.6834751682967104,2014-04-01,Pre
Weston Creek,TINs,2014,Q3,113,23619,4.784283839281934,2014-07-01,Pre
Weston Creek,TINs,2014,Q4,75,23619,3.1754096278419914,2014-10-01,Pre
Weston Creek,TINs,2015,Q1,63,23338,2.699460107978404,2015-01-01,Pre
Weston Creek,TINs,2015,Q2,75,23338,3.2136429856885766,2015-04-01,Pre
Weston Creek,TINs,2015,Q3,75,23338,3.2136429856885766,2015-07-01,Pre
Weston Creek,TINs,2015,Q4,83,23338,3.5564315708286913,2015-10-01,Pre
Weston Creek,TINs,2016,Q1,35,23276,1.5036947929197457,2016-01-01,Pre
Weston Creek,TINs,2016,Q2,51,23276,2.1910981268259153,2016-04-01,Pre
Weston Creek,TINs,2016,Q3,67,23276,2.8785014607320845,2016-07-01,Pre
Weston Creek,TINs,2016,Q4,52,23276,2.234060835195051,2016-10-01,Pre
Weston Creek,TINs,2017,Q1,47,23456,2.0037517053206004,2017-01-01,Pre
Weston Creek,TINs,2017,Q2,51,23456,2.1742837653478855,2017-04-01,Pre
Weston Creek,TINs,2017,Q3,62,23456,2.6432469304229196,2017-07-01,Pre
Weston Creek,TINs,2017,Q4,41,23456,1.7479536152796726,2017-10-01,Pre
Weston Creek,TINs,2018,Q1,52,23575,2.2057264050901377,2018-01-01,Pre
Weston Creek,TINs,2018,Q2,33,23575,1.3997879109225875,2018-04-01,Pre
Weston Creek,TINs,2018,Q3,53,23575,2.2481442205726405,2018-07-01,Pre
Weston Creek,TINs,2018,Q4,33,23575,1.3997879109225875,2018-10-01,Pre
Weston Creek,TINs,2019,Q1,24,23876,1.0051934997487015,2019-01-01,Pre
Weston Creek,TINs,2019,Q2,41,23876,1.7172055620706985,2019-04-01,Pre
Weston Creek,TINs,2019,Q3,20,23876,0.8376612497905846,2019-07-01,Pre
Weston Creek,TINs,2019,Q4,19,23876,0.7957781873010554,2019-10-01,Pre
Weston Creek,TINs,2020,Q1,36,24190,1.4882182720132284,2020-01-01,Pre
Weston Creek,TINs,2020,Q2,61,24190,2.521703183133526,2020-04-01,During
Weston Creek,TINs,2020,Q3,44,24190,1.8189334435717237,2020-07-01,During
Weston Creek,TINs,2020,Q4,27,24190,1.1161637040099215,2020-10-01,During
Weston Creek,TINs,2021,Q1,31,24487,1.2659778658063463,2021-01-01,During
Weston Creek,TINs,2021,Q2,23,24487,0.9392739004369666,2021-04-01,During
Weston Creek,TINs,2021,Q3,20,24487,0.8167599134234492,2021-07-01,During
Weston Creek,TINs,2021,Q4,15,24487,0.612569935067587,2021-10-01,Post
Weston Creek,TINs,2022,Q1,14,24639,0.5682048784447421,2022-01-01,Post
Weston Creek,TINs,2022,Q2,11,24639,0.44644669020658306,2022-04-01,Post
Weston Creek,TINs,2022,Q3,18,24639,0.7305491294289541,2022-07-01,Post
Weston Creek,TINs,2022,Q4,13,24639,0.5276188156986891,2022-10-01,Post
Weston Creek,TINs,2023,Q1,21,24860,0.8447304907481898,2023-01-01,Post
Weston Creek,TINs,2023,Q2,36,24860,1.4481094127111827,2023-04-01,Post
Weston Creek,TINs,2023,Q3,26,24860,1.0458567980691875,2023-07-01,Post
Weston Creek,TINs,2023,Q4,14,24860,0.5631536604987932,2023-10-01,Post
Weston Creek,TINs,2024,Q1,30,24917,1.203997270939519,2024-01-01,Post
Weston Creek,TINs,2024,Q2,26,24917,1.0434643014809166,2024-04-01,Post
Weston Creek,TINs,2024,Q3,32,24917,1.2842637556688203,2024-07-01,Post
Weston Creek,TINs,2024,Q4,31,24917,1.2441305133041698,2024-10-01,Post
Weston Creek,TINs,2025,Q1,64,24998,2.5602048163853106,2025-01-01,Post
Weston Creek,TINs,2025,Q2,58,24998,2.320185614849188,2025-04-01,Post
Weston Creek,Theft,2014,Q1,67,23619,2.836699267538846,2014-01-01,Pre
Weston Creek,Theft,2014,Q2,73,23619,3.0907320377662053,2014-04-01,Pre
Weston Creek,Theft,2014,Q3,96,23619,4.064524323637749,2014-07-01,Pre
Weston Creek,Theft,2014,Q4,113,23619,4.784283839281934,2014-10-01,Pre
Weston Creek,Theft,2015,Q1,151,23338,6.470134544519667,2015-01-01,Pre
Weston Creek,Theft,2015,Q2,143,23338,6.127345959379553,2015-04-01,Pre
Weston Creek,Theft,2015,Q3,141,23338,6.041648813094524,2015-07-01,Pre
Weston Creek,Theft,2015,Q4,198,23338,8.484017482217842,2015-10-01,Pre
Weston Creek,Theft,2016,Q1,127,23276,5.45626396288022,2016-01-01,Pre
Weston Creek,Theft,2016,Q2,170,23276,7.30366042275305,2016-04-01,Pre
Weston Creek,Theft,2016,Q3,100,23276,4.296270836913559,2016-07-01,Pre
Weston Creek,Theft,2016,Q4,90,23276,3.866643753222203,2016-10-01,Pre
Weston Creek,Theft,2017,Q1,94,23456,4.007503410641201,2017-01-01,Pre
Weston Creek,Theft,2017,Q2,91,23456,3.879604365620737,2017-04-01,Pre
Weston Creek,Theft,2017,Q3,108,23456,4.604365620736699,2017-07-01,Pre
Weston Creek,Theft,2017,Q4,124,23456,5.286493860845839,2017-10-01,Pre
Weston Creek,Theft,2018,Q1,119,23575,5.047720042417816,2018-01-01,Pre
Weston Creek,Theft,2018,Q2,87,23575,3.6903499469777308,2018-04-01,Pre
Weston Creek,Theft,2018,Q3,61,23575,2.587486744432662,2018-07-01,Pre
Weston Creek,Theft,2018,Q4,92,23575,3.902439024390244,2018-10-01,Pre
Weston Creek,Theft,2019,Q1,61,23876,2.554866811861283,2019-01-01,Pre
Weston Creek,Theft,2019,Q2,109,23876,4.565253811358686,2019-04-01,Pre
Weston Creek,Theft,2019,Q3,131,23876,5.48668118612833,2019-07-01,Pre
Weston Creek,Theft,2019,Q4,155,23876,6.491874685877031,2019-10-01,Pre
Weston Creek,Theft,2020,Q1,138,24190,5.704836709384042,2020-01-01,Pre
Weston Creek,Theft,2020,Q2,98,24190,4.051260851591566,2020-04-01,During
Weston Creek,Theft,2020,Q3,80,24190,3.3071517155849524,2020-07-01,During
Weston Creek,Theft,2020,Q4,100,24190,4.13393964448119,2020-10-01,During
Weston Creek,Theft,2021,Q1,102,24487,4.165475558459591,2021-01-01,During
Weston Creek,Theft,2021,Q2,76,24487,3.1036876710091073,2021-04-01,During
Weston Creek,Theft,2021,Q3,86,24487,3.512067627720832,2021-07-01,During
Weston Creek,Theft,2021,Q4,79,24487,3.2262016580226245,2021-10-01,Post
Weston Creek,Theft,2022,Q1,89,24639,3.6121595843987175,2022-01-01,Post
Weston Creek,Theft,2022,Q2,91,24639,3.6933317098908236,2022-04-01,Post
Weston Creek,Theft,2022,Q3,68,24639,2.7598522667316043,2022-07-01,Post
Weston Creek,Theft,2022,Q4,71,24639,2.8816104549697634,2022-10-01,Post
Weston Creek,Theft,2023,Q1,101,24860,4.062751407884151,2023-01-01,Post
Weston Creek,Theft,2023,Q2,73,24860,2.936444086886565,2023-04-01,Post
Weston Creek,Theft,2023,Q3,45,24860,1.8101367658889784,2023-07-01,Post
Weston Creek,Theft,2023,Q4,54,24860,2.172164119066774,2023-10-01,Post
Weston Creek,Theft,2024,Q1,41,24917,1.6454629369506761,2024-01-01,Post
Weston Creek,Theft,2024,Q2,44,24917,1.765862664044628,2024-04-01,Post
Weston Creek,Theft,2024,Q3,47,24917,1.88626239113858,2024-07-01,Post
Weston Creek,Theft,2024,Q4,66,24917,2.648793996066942,2024-10-01,Post
Weston Creek,Theft,2025,Q1,51,24998,2.0401632130570446,2025-01-01,Post
Weston Creek,Theft,2025,Q2,42,24998,1.6801344107528602,2025-04-01,Post
Woden,All Crime,2014,Q1,877,34967,25.08079045957617,2014-01-01,Pre
Woden,All Crime,2014,Q2,974,34967,27.854834558297824,2014-04-01,Pre
Woden,All Crime,2014,Q3,1043,34967,29.82812365945034,2014-07-01,Pre
Woden,All Crime,2014,Q4,1003,34967,28.684187948637287,2014-10-01,Pre
Woden,All Crime,2015,Q1,818,35112,23.296878560036454,2015-01-01,Pre
Woden,All Crime,2015,Q2,939,35112,26.742993848257004,2015-04-01,Pre
Woden,All Crime,2015,Q3,929,35112,26.45819093187514,2015-07-01,Pre
Woden,All Crime,2015,Q4,938,35112,26.71451355661882,2015-10-01,Pre
Woden,All Crime,2016,Q1,665,35388,18.791680795749972,2016-01-01,Pre
Woden,All Crime,2016,Q2,841,35388,23.76511811913643,2016-04-01,Pre
Woden,All Crime,2016,Q3,969,35388,27.382163445235676,2016-07-01,Pre
Woden,All Crime,2016,Q4,841,35388,23.76511811913643,2016-10-01,Pre
Woden,All Crime,2017,Q1,958,36287,26.400639347424697,2017-01-01,Pre
Woden,All Crime,2017,Q2,942,36287,25.959710089012596,2017-04-01,Pre
Woden,All Crime,2017,Q3,1075,36287,29.624934549563203,2017-07-01,Pre
Woden,All Crime,2017,Q4,1023,36287,28.19191445972387,2017-10-01,Pre
Woden,All Crime,2018,Q1,1060,37093,28.57682042433882,2018-01-01,Pre
Woden,All Crime,2018,Q2,1054,37093,28.41506483703124,2018-04-01,Pre
Woden,All Crime,2018,Q3,831,37093,22.403148842099586,2018-07-01,Pre
Woden,All Crime,2018,Q4,798,37093,21.513493111907906,2018-10-01,Pre
Woden,All Crime,2019,Q1,699,37711,18.53570576224444,2019-01-01,Pre
Woden,All Crime,2019,Q2,790,37711,20.948794781363528,2019-04-01,Pre
Woden,All Crime,2019,Q3,635,37711,16.838588210336507,2019-07-01,Pre
Woden,All Crime,2019,Q4,740,37711,19.622921693935456,2019-10-01,Pre
Woden,All Crime,2020,Q1,730,38688,18.868899917287013,2020-01-01,Pre
Woden,All Crime,2020,Q2,642,38688,16.594292803970223,2020-04-01,During
Woden,All Crime,2020,Q3,536,38688,13.854425144747724,2020-07-01,During
Woden,All Crime,2020,Q4,603,38688,15.58622828784119,2020-10-01,During
Woden,All Crime,2021,Q1,645,39079,16.505028276056194,2021-01-01,During
Woden,All Crime,2021,Q2,628,39079,16.07001202691983,2021-04-01,During
Woden,All Crime,2021,Q3,557,39079,14.253179456997364,2021-07-01,During
Woden,All Crime,2021,Q4,723,39079,18.500985183858337,2021-10-01,Post
Woden,All Crime,2022,Q1,551,39587,13.918710687852071,2022-01-01,Post
Woden,All Crime,2022,Q2,666,39587,16.823704751559855,2022-04-01,Post
Woden,All Crime,2022,Q3,690,39587,17.429964382246695,2022-07-01,Post
Woden,All Crime,2022,Q4,604,39587,15.25753403895218,2022-10-01,Post
Woden,All Crime,2023,Q1,629,39924,15.754934375313095,2023-01-01,Post
Woden,All Crime,2023,Q2,635,39924,15.905219917843903,2023-04-01,Post
Woden,All Crime,2023,Q3,760,39924,19.03616872056908,2023-07-01,Post
Woden,All Crime,2023,Q4,584,39924,14.627792806332032,2023-10-01,Post
Woden,All Crime,2024,Q1,613,40857,15.003548963457915,2024-01-01,Post
Woden,All Crime,2024,Q2,539,40857,13.19235381941895,2024-04-01,Post
Woden,All Crime,2024,Q3,581,40857,14.220329441711336,2024-07-01,Post
Woden,All Crime,2024,Q4,642,40857,15.713341655040752,2024-10-01,Post
Woden,All Crime,2025,Q1,668,41600,16.057692307692307,2025-01-01,Post
Woden,All Crime,2025,Q2,666,41600,16.009615384615383,2025-04-01,Post
Woden,Assault,2014,Q1,24,34967,0.6863614264878314,2014-01-01,Pre
Woden,Assault,2014,Q2,30,34967,0.8579517831097893,2014-04-01,Pre
Woden,Assault,2014,Q3,32,34967,0.9151485686504419,2014-07-01,Pre
Woden,Assault,2014,Q4,26,34967,0.743558212028484,2014-10-01,Pre
Woden,Assault,2015,Q1,34,35112,0.9683299156983367,2015-01-01,Pre
Woden,Assault,2015,Q2,30,35112,0.8544087491455912,2015-04-01,Pre
Woden,Assault,2015,Q3,22,35112,0.6265664160401002,2015-07-01,Pre
Woden,Assault,2015,Q4,32,35112,0.9113693324219639,2015-10-01,Pre
Woden,Assault,2016,Q1,28,35388,0.7912286650842094,2016-01-01,Pre
Woden,Assault,2016,Q2,30,35388,0.84774499830451,2016-04-01,Pre
Woden,Assault,2016,Q3,32,35388,0.9042613315248107,2016-07-01,Pre
Woden,Assault,2016,Q4,37,35388,1.0455521645755623,2016-10-01,Pre
Woden,Assault,2017,Q1,33,36287,0.9094165954749636,2017-01-01,Pre
Woden,Assault,2017,Q2,35,36287,0.9645327527764764,2017-04-01,Pre
Woden,Assault,2017,Q3,37,36287,1.0196489100779893,2017-07-01,Pre
Woden,Assault,2017,Q4,45,36287,1.2401135392840412,2017-10-01,Pre
Woden,Assault,2018,Q1,50,37093,1.347963227563152,2018-01-01,Pre
Woden,Assault,2018,Q2,28,37093,0.7548594074353651,2018-04-01,Pre
Woden,Assault,2018,Q3,45,37093,1.2131669048068368,2018-07-01,Pre
Woden,Assault,2018,Q4,48,37093,1.294044698460626,2018-10-01,Pre
Woden,Assault,2019,Q1,34,37711,0.9015936994510886,2019-01-01,Pre
Woden,Assault,2019,Q2,47,37711,1.2463207021823872,2019-04-01,Pre
Woden,Assault,2019,Q3,41,37711,1.0872159316910186,2019-07-01,Pre
Woden,Assault,2019,Q4,34,37711,0.9015936994510886,2019-10-01,Pre
Woden,Assault,2020,Q1,34,38688,0.8788254755996691,2020-01-01,Pre
Woden,Assault,2020,Q2,26,38688,0.6720430107526881,2020-04-01,During
Woden,Assault,2020,Q3,36,38688,0.9305210918114143,2020-07-01,During
Woden,Assault,2020,Q4,27,38688,0.6978908188585607,2020-10-01,During
Woden,Assault,2021,Q1,44,39079,1.1259244095294147,2021-01-01,During
Woden,Assault,2021,Q2,32,39079,0.8188541160213926,2021-04-01,During
Woden,Assault,2021,Q3,38,39079,0.9723892627754036,2021-07-01,During
Woden,Assault,2021,Q4,34,39079,0.8700324982727295,2021-10-01,Post
Woden,Assault,2022,Q1,24,39587,0.6062596306868416,2022-01-01,Post
Woden,Assault,2022,Q2,24,39587,0.6062596306868416,2022-04-01,Post
Woden,Assault,2022,Q3,55,39587,1.3893449869906787,2022-07-01,Post
Woden,Assault,2022,Q4,50,39587,1.2630408972642533,2022-10-01,Post
Woden,Assault,2023,Q1,46,39924,1.1521891594028655,2023-01-01,Post
Woden,Assault,2023,Q2,39,39924,0.9768560264502555,2023-04-01,Post
Woden,Assault,2023,Q3,44,39924,1.1020939785592627,2023-07-01,Post
Woden,Assault,2023,Q4,46,39924,1.1521891594028655,2023-10-01,Post
Woden,Assault,2024,Q1,34,40857,0.8321707418557408,2024-01-01,Post
Woden,Assault,2024,Q2,31,40857,0.758743911691999,2024-04-01,Post
Woden,Assault,2024,Q3,52,40857,1.2727317228381918,2024-07-01,Post
Woden,Assault,2024,Q4,34,40857,0.8321707418557408,2024-10-01,Post
Woden,Assault,2025,Q1,27,41600,0.6490384615384616,2025-01-01,Post
Woden,Assault,2025,Q2,36,41600,0.8653846153846153,2025-04-01,Post
Woden,Burglary,2014,Q1,39,34967,1.115337318042726,2014-01-01,Pre
Woden,Burglary,2014,Q2,64,34967,1.8302971373008838,2014-04-01,Pre
Woden,Burglary,2014,Q3,53,34967,1.5157148168272943,2014-07-01,Pre
Woden,Burglary,2014,Q4,30,34967,0.8579517831097893,2014-10-01,Pre
Woden,Burglary,2015,Q1,24,35112,0.683526999316473,2015-01-01,Pre
Woden,Burglary,2015,Q2,67,35112,1.908179539758487,2015-04-01,Pre
