Region,Suburb,Year,Quarter,Crime,Number,Population,Rate,Date,COVID
Woden,Lyons,2014,Q2,Robbery,0,3033,0.0,2014-04-01,Pre
Woden,Lyons,2014,Q3,Robbery,1,3033,0.3297065611605671,2014-07-01,Pre
Woden,Lyons,2014,Q4,Robbery,1,3033,0.3297065611605671,2014-10-01,Pre
Woden,Lyons,2015,Q1,Robbery,0,3071,0.0,2015-01-01,Pre
Woden,Lyons,2015,Q2,Robbery,0,3071,0.0,2015-04-01,Pre
Woden,Lyons,2015,Q3,Robbery,2,3071,0.6512536633018561,2015-07-01,Pre
Woden,Lyons,2015,Q4,Robbery,0,3071,0.0,2015-10-01,Pre
Woden,Lyons,2016,Q1,Robbery,0,3125,0.0,2016-01-01,Pre
Woden,Lyons,2016,Q2,Robbery,0,3125,0.0,2016-04-01,Pre
Woden,Lyons,2016,Q3,Robbery,3,3125,0.96,2016-07-01,Pre
Woden,Lyons,2016,Q4,Robbery,0,3125,0.0,2016-10-01,Pre
Woden,Lyons,2017,Q1,Robbery,1,3187,0.3137747097583935,2017-01-01,Pre
Woden,Lyons,2017,Q2,Robbery,2,3187,0.627549419516787,2017-04-01,Pre
Woden,Lyons,2017,Q3,Robbery,0,3187,0.0,2017-07-01,Pre
Woden,Lyons,2017,Q4,Robbery,0,3187,0.0,2017-10-01,Pre
Woden,Lyons,2018,Q1,Robbery,1,3243,0.30835646006783846,2018-01-01,Pre
Woden,Lyons,2018,Q2,Robbery,1,3243,0.30835646006783846,2018-04-01,Pre
Woden,Lyons,2018,Q3,Robbery,1,3243,0.30835646006783846,2018-07-01,Pre
Woden,Lyons,2018,Q4,Robbery,0,3243,0.0,2018-10-01,Pre
Woden,Lyons,2019,Q1,Robbery,1,3272,0.3056234718826406,2019-01-01,Pre
Woden,Lyons,2019,Q2,Robbery,0,3272,0.0,2019-04-01,Pre
Woden,Lyons,2019,Q3,Robbery,1,3272,0.3056234718826406,2019-07-01,Pre
Woden,Lyons,2019,Q4,Robbery,0,3272,0.0,2019-10-01,Pre
Woden,Lyons,2020,Q1,Robbery,0,3279,0.0,2020-01-01,Pre
Woden,Lyons,2020,Q2,Robbery,0,3279,0.0,2020-04-01,During
Woden,Lyons,2020,Q3,Robbery,0,3279,0.0,2020-07-01,During
Woden,Lyons,2020,Q4,Robbery,0,3279,0.0,2020-10-01,During
Woden,Lyons,2021,Q1,Robbery,0,3253,0.0,2021-01-01,During
Woden,Lyons,2021,Q2,Robbery,0,3253,0.0,2021-04-01,During
Woden,Lyons,2021,Q3,Robbery,0,3253,0.0,2021-07-01,During
Woden,Lyons,2021,Q4,Robbery,1,3253,0.3074085459575776,2021-10-01,Post
Woden,Lyons,2022,Q1,Robbery,0,3254,0.0,2022-01-01,Post
Woden,Lyons,2022,Q2,Robbery,0,3254,0.0,2022-04-01,Post
Woden,Lyons,2022,Q3,Robbery,0,3254,0.0,2022-07-01,Post
Woden,Lyons,2022,Q4,Robbery,0,3254,0.0,2022-10-01,Post
Woden,Lyons,2023,Q1,Robbery,0,3291,0.0,2023-01-01,Post
Woden,Lyons,2023,Q2,Robbery,0,3291,0.0,2023-04-01,Post
Woden,Lyons,2023,Q3,Robbery,0,3291,0.0,2023-07-01,Post
Woden,Lyons,2023,Q4,Robbery,0,3291,0.0,2023-10-01,Post
Woden,Lyons,2024,Q1,Robbery,0,3309,0.0,2024-01-01,Post
Woden,Lyons,2024,Q2,Robbery,0,3309,0.0,2024-04-01,Post
Woden,Lyons,2024,Q3,Robbery,0,3309,0.0,2024-07-01,Post
Woden,Lyons,2024,Q4,Robbery,0,3309,0.0,2024-10-01,Post
Woden,Lyons,2025,Q1,Robbery,0,3310,0.0,2025-01-01,Post
Woden,Lyons,2025,Q2,Robbery,1,3310,0.3021148036253776,2025-04-01,Post
Woden,Lyons,2014,Q1,Sexual Assault,0,3033,0.0,2014-01-01,Pre
Woden,Lyons,2014,Q2,Sexual Assault,0,3033,0.0,2014-04-01,Pre
Woden,Lyons,2014,Q3,Sexual Assault,1,3033,0.3297065611605671,2014-07-01,Pre
Woden,Lyons,2014,Q4,Sexual Assault,4,3033,1.3188262446422685,2014-10-01,Pre
Woden,Lyons,2015,Q1,Sexual Assault,2,3071,0.6512536633018561,2015-01-01,Pre
Woden,Lyons,2015,Q2,Sexual Assault,0,3071,0.0,2015-04-01,Pre
Woden,Lyons,2015,Q3,Sexual Assault,0,3071,0.0,2015-07-01,Pre
Woden,Lyons,2015,Q4,Sexual Assault,0,3071,0.0,2015-10-01,Pre
Woden,Lyons,2016,Q1,Sexual Assault,2,3125,0.64,2016-01-01,Pre
Woden,Lyons,2016,Q2,Sexual Assault,0,3125,0.0,2016-04-01,Pre
Woden,Lyons,2016,Q3,Sexual Assault,1,3125,0.32,2016-07-01,Pre
Woden,Lyons,2016,Q4,Sexual Assault,2,3125,0.64,2016-10-01,Pre
Woden,Lyons,2017,Q1,Sexual Assault,0,3187,0.0,2017-01-01,Pre
Woden,Lyons,2017,Q2,Sexual Assault,1,3187,0.3137747097583935,2017-04-01,Pre
Woden,Lyons,2017,Q3,Sexual Assault,1,3187,0.3137747097583935,2017-07-01,Pre
Woden,Lyons,2017,Q4,Sexual Assault,0,3187,0.0,2017-10-01,Pre
Woden,Lyons,2018,Q1,Sexual Assault,0,3243,0.0,2018-01-01,Pre
Woden,Lyons,2018,Q2,Sexual Assault,1,3243,0.30835646006783846,2018-04-01,Pre
Woden,Lyons,2018,Q3,Sexual Assault,0,3243,0.0,2018-07-01,Pre
Woden,Lyons,2018,Q4,Sexual Assault,3,3243,0.9250693802035153,2018-10-01,Pre
Woden,Lyons,2019,Q1,Sexual Assault,0,3272,0.0,2019-01-01,Pre
Woden,Lyons,2019,Q2,Sexual Assault,1,3272,0.3056234718826406,2019-04-01,Pre
Woden,Lyons,2019,Q3,Sexual Assault,0,3272,0.0,2019-07-01,Pre
Woden,Lyons,2019,Q4,Sexual Assault,0,3272,0.0,2019-10-01,Pre
Woden,Lyons,2020,Q1,Sexual Assault,0,3279,0.0,2020-01-01,Pre
Woden,Lyons,2020,Q2,Sexual Assault,0,3279,0.0,2020-04-01,During
Woden,Lyons,2020,Q3,Sexual Assault,0,3279,0.0,2020-07-01,During
Woden,Lyons,2020,Q4,Sexual Assault,0,3279,0.0,2020-10-01,During
Woden,Lyons,2021,Q1,Sexual Assault,1,3253,0.3074085459575776,2021-01-01,During
Woden,Lyons,2021,Q2,Sexual Assault,1,3253,0.3074085459575776,2021-04-01,During
Woden,Lyons,2021,Q3,Sexual Assault,1,3253,0.3074085459575776,2021-07-01,During
Woden,Lyons,2021,Q4,Sexual Assault,2,3253,0.6148170919151552,2021-10-01,Post
Woden,Lyons,2022,Q1,Sexual Assault,0,3254,0.0,2022-01-01,Post
Woden,Lyons,2022,Q2,Sexual Assault,2,3254,0.6146281499692686,2022-04-01,Post
Woden,Lyons,2022,Q3,Sexual Assault,0,3254,0.0,2022-07-01,Post
Woden,Lyons,2022,Q4,Sexual Assault,3,3254,0.9219422249539029,2022-10-01,Post
Woden,Lyons,2023,Q1,Sexual Assault,0,3291,0.0,2023-01-01,Post
Woden,Lyons,2023,Q2,Sexual Assault,1,3291,0.3038590094196293,2023-04-01,Post
Woden,Lyons,2023,Q3,Sexual Assault,1,3291,0.3038590094196293,2023-07-01,Post
Woden,Lyons,2023,Q4,Sexual Assault,0,3291,0.0,2023-10-01,Post
Woden,Lyons,2024,Q1,Sexual Assault,2,3309,0.6044122091266243,2024-01-01,Post
Woden,Lyons,2024,Q2,Sexual Assault,0,3309,0.0,2024-04-01,Post
Woden,Lyons,2024,Q3,Sexual Assault,0,3309,0.0,2024-07-01,Post
Woden,Lyons,2024,Q4,Sexual Assault,0,3309,0.0,2024-10-01,Post
Woden,Lyons,2025,Q1,Sexual Assault,0,3310,0.0,2025-01-01,Post
Woden,Lyons,2025,Q2,Sexual Assault,0,3310,0.0,2025-04-01,Post
Woden,Lyons,2014,Q1,TINs,20,3033,6.594131223211342,2014-01-01,Pre
Woden,Lyons,2014,Q2,TINs,25,3033,8.242664029014177,2014-04-01,Pre
Woden,Lyons,2014,Q3,TINs,17,3033,5.605011539729641,2014-07-01,Pre
Woden,Lyons,2014,Q4,TINs,19,3033,6.264424662050775,2014-10-01,Pre
Woden,Lyons,2015,Q1,TINs,6,3071,1.9537609899055681,2015-01-01,Pre
Woden,Lyons,2015,Q2,TINs,11,3071,3.5818951481602084,2015-04-01,Pre
Woden,Lyons,2015,Q3,TINs,12,3071,3.9075219798111362,2015-07-01,Pre
Woden,Lyons,2015,Q4,TINs,8,3071,2.6050146532074243,2015-10-01,Pre
Woden,Lyons,2016,Q1,TINs,7,3125,2.24,2016-01-01,Pre
Woden,Lyons,2016,Q2,TINs,10,3125,3.2,2016-04-01,Pre
Woden,Lyons,2016,Q3,TINs,13,3125,4.16,2016-07-01,Pre
Woden,Lyons,2016,Q4,TINs,2,3125,0.64,2016-10-01,Pre
Woden,Lyons,2017,Q1,TINs,51,3187,16.002510197678067,2017-01-01,Pre
Woden,Lyons,2017,Q2,TINs,34,3187,10.668340131785378,2017-04-01,Pre
Woden,Lyons,2017,Q3,TINs,11,3187,3.4515218073423286,2017-07-01,Pre
Woden,Lyons,2017,Q4,TINs,11,3187,3.4515218073423286,2017-10-01,Pre
Woden,Lyons,2018,Q1,TINs,10,3243,3.0835646006783843,2018-01-01,Pre
Woden,Lyons,2018,Q2,TINs,8,3243,2.4668516805427076,2018-04-01,Pre
Woden,Lyons,2018,Q3,TINs,10,3243,3.0835646006783843,2018-07-01,Pre
Woden,Lyons,2018,Q4,TINs,9,3243,2.775208140610546,2018-10-01,Pre
Woden,Lyons,2019,Q1,TINs,1,3272,0.3056234718826406,2019-01-01,Pre
Woden,Lyons,2019,Q2,TINs,4,3272,1.2224938875305624,2019-04-01,Pre
Woden,Lyons,2019,Q3,TINs,6,3272,1.8337408312958436,2019-07-01,Pre
Woden,Lyons,2019,Q4,TINs,7,3272,2.139364303178484,2019-10-01,Pre
Woden,Lyons,2020,Q1,TINs,10,3279,3.0497102775236353,2020-01-01,Pre
Woden,Lyons,2020,Q2,TINs,11,3279,3.354681305275999,2020-04-01,During
Woden,Lyons,2020,Q3,TINs,17,3279,5.18450747179018,2020-07-01,During
Woden,Lyons,2020,Q4,TINs,9,3279,2.7447392497712717,2020-10-01,During
Woden,Lyons,2021,Q1,TINs,3,3253,0.9222256378727328,2021-01-01,During
Woden,Lyons,2021,Q2,TINs,9,3253,2.7666769136181983,2021-04-01,During
Woden,Lyons,2021,Q3,TINs,2,3253,0.6148170919151552,2021-07-01,During
Woden,Lyons,2021,Q4,TINs,5,3253,1.5370427297878881,2021-10-01,Post
Woden,Lyons,2022,Q1,TINs,1,3254,0.3073140749846343,2022-01-01,Post
Woden,Lyons,2022,Q2,TINs,2,3254,0.6146281499692686,2022-04-01,Post
Woden,Lyons,2022,Q3,TINs,6,3254,1.8438844499078058,2022-07-01,Post
Woden,Lyons,2022,Q4,TINs,4,3254,1.2292562999385372,2022-10-01,Post
Woden,Lyons,2023,Q1,TINs,6,3291,1.8231540565177757,2023-01-01,Post
Woden,Lyons,2023,Q2,TINs,4,3291,1.2154360376785172,2023-04-01,Post
Woden,Lyons,2023,Q3,TINs,6,3291,1.8231540565177757,2023-07-01,Post
Woden,Lyons,2023,Q4,TINs,2,3291,0.6077180188392586,2023-10-01,Post
Woden,Lyons,2024,Q1,TINs,3,3309,0.9066183136899365,2024-01-01,Post
Woden,Lyons,2024,Q2,TINs,3,3309,0.9066183136899365,2024-04-01,Post
Woden,Lyons,2024,Q3,TINs,22,3309,6.648534300392868,2024-07-01,Post
Woden,Lyons,2024,Q4,TINs,5,3309,1.5110305228165608,2024-10-01,Post
Woden,Lyons,2025,Q1,TINs,13,3310,3.927492447129909,2025-01-01,Post
Woden,Lyons,2025,Q2,TINs,18,3310,5.438066465256798,2025-04-01,Post
Woden,Lyons,2014,Q1,Theft,15,3033,4.945598417408506,2014-01-01,Pre
Woden,Lyons,2014,Q2,Theft,23,3033,7.583250906693044,2014-04-01,Pre
Woden,Lyons,2014,Q3,Theft,11,3033,3.626772172766238,2014-07-01,Pre
Woden,Lyons,2014,Q4,Theft,17,3033,5.605011539729641,2014-10-01,Pre
Woden,Lyons,2015,Q1,Theft,11,3071,3.5818951481602084,2015-01-01,Pre
Woden,Lyons,2015,Q2,Theft,49,3071,15.955714750895472,2015-04-01,Pre
Woden,Lyons,2015,Q3,Theft,24,3071,7.8150439596222725,2015-07-01,Pre
Woden,Lyons,2015,Q4,Theft,23,3071,7.489417127971344,2015-10-01,Pre
Woden,Lyons,2016,Q1,Theft,10,3125,3.2,2016-01-01,Pre
Woden,Lyons,2016,Q2,Theft,19,3125,6.08,2016-04-01,Pre
Woden,Lyons,2016,Q3,Theft,15,3125,4.8,2016-07-01,Pre
Woden,Lyons,2016,Q4,Theft,17,3125,5.44,2016-10-01,Pre
Woden,Lyons,2017,Q1,Theft,23,3187,7.21681832444305,2017-01-01,Pre
Woden,Lyons,2017,Q2,Theft,22,3187,6.903043614684657,2017-04-01,Pre
Woden,Lyons,2017,Q3,Theft,25,3187,7.844367743959837,2017-07-01,Pre
Woden,Lyons,2017,Q4,Theft,21,3187,6.589268904926263,2017-10-01,Pre
Woden,Lyons,2018,Q1,Theft,24,3243,7.400555041628122,2018-01-01,Pre
Woden,Lyons,2018,Q2,Theft,40,3243,12.334258402713537,2018-04-01,Pre
Woden,Lyons,2018,Q3,Theft,12,3243,3.700277520814061,2018-07-01,Pre
Woden,Lyons,2018,Q4,Theft,17,3243,5.242059821153253,2018-10-01,Pre
Woden,Lyons,2019,Q1,Theft,10,3272,3.056234718826406,2019-01-01,Pre
Woden,Lyons,2019,Q2,Theft,13,3272,3.973105134474328,2019-04-01,Pre
Woden,Lyons,2019,Q3,Theft,11,3272,3.3618581907090466,2019-07-01,Pre
Woden,Lyons,2019,Q4,Theft,12,3272,3.6674816625916873,2019-10-01,Pre
Woden,Lyons,2020,Q1,Theft,13,3279,3.9646233607807257,2020-01-01,Pre
Woden,Lyons,2020,Q2,Theft,7,3279,2.134797194266545,2020-04-01,During
Woden,Lyons,2020,Q3,Theft,5,3279,1.5248551387618177,2020-07-01,During
Woden,Lyons,2020,Q4,Theft,13,3279,3.9646233607807257,2020-10-01,During
Woden,Lyons,2021,Q1,Theft,11,3253,3.3814940055333538,2021-01-01,During
Woden,Lyons,2021,Q2,Theft,5,3253,1.5370427297878881,2021-04-01,During
Woden,Lyons,2021,Q3,Theft,11,3253,3.3814940055333538,2021-07-01,During
Woden,Lyons,2021,Q4,Theft,9,3253,2.7666769136181983,2021-10-01,Post
Woden,Lyons,2022,Q1,Theft,15,3254,4.609711124769515,2022-01-01,Post
Woden,Lyons,2022,Q2,Theft,15,3254,4.609711124769515,2022-04-01,Post
Woden,Lyons,2022,Q3,Theft,7,3254,2.15119852489244,2022-07-01,Post
Woden,Lyons,2022,Q4,Theft,8,3254,2.4585125998770745,2022-10-01,Post
Woden,Lyons,2023,Q1,Theft,4,3291,1.2154360376785172,2023-01-01,Post
Woden,Lyons,2023,Q2,Theft,9,3291,2.7347310847766635,2023-04-01,Post
Woden,Lyons,2023,Q3,Theft,3,3291,0.9115770282588879,2023-07-01,Post
Woden,Lyons,2023,Q4,Theft,4,3291,1.2154360376785172,2023-10-01,Post
Woden,Lyons,2024,Q1,Theft,6,3309,1.813236627379873,2024-01-01,Post
Woden,Lyons,2024,Q2,Theft,4,3309,1.2088244182532486,2024-04-01,Post
Woden,Lyons,2024,Q3,Theft,8,3309,2.417648836506497,2024-07-01,Post
Woden,Lyons,2024,Q4,Theft,4,3309,1.2088244182532486,2024-10-01,Post
Woden,Lyons,2025,Q1,Theft,8,3310,2.416918429003021,2025-01-01,Post
Woden,Lyons,2025,Q2,Theft,3,3310,0.9063444108761329,2025-04-01,Post
Woden,Mawson,2014,Q1,All Crime,85,3230,26.315789473684212,2014-01-01,Pre
Woden,Mawson,2014,Q2,All Crime,86,3230,26.625386996904027,2014-04-01,Pre
Woden,Mawson,2014,Q3,All Crime,123,3230,38.080495356037154,2014-07-01,Pre
Woden,Mawson,2014,Q4,All Crime,67,3230,20.743034055727556,2014-10-01,Pre
Woden,Mawson,2015,Q1,All Crime,98,3263,30.033711308611707,2015-01-01,Pre
Woden,Mawson,2015,Q2,All Crime,80,3263,24.51731535396874,2015-04-01,Pre
Woden,Mawson,2015,Q3,All Crime,121,3263,37.082439472877724,2015-07-01,Pre
Woden,Mawson,2015,Q4,All Crime,144,3263,44.13116763714373,2015-10-01,Pre
Woden,Mawson,2016,Q1,All Crime,69,3309,20.85222121486854,2016-01-01,Pre
Woden,Mawson,2016,Q2,All Crime,86,3309,25.989724992444845,2016-04-01,Pre
Woden,Mawson,2016,Q3,All Crime,107,3309,32.3360531882744,2016-07-01,Pre
Woden,Mawson,2016,Q4,All Crime,95,3309,28.709579933514657,2016-10-01,Pre
Woden,Mawson,2017,Q1,All Crime,86,3348,25.686977299880528,2017-01-01,Pre
Woden,Mawson,2017,Q2,All Crime,74,3348,22.102747909199522,2017-04-01,Pre
Woden,Mawson,2017,Q3,All Crime,118,3348,35.24492234169654,2017-07-01,Pre
Woden,Mawson,2017,Q4,All Crime,114,3348,34.05017921146953,2017-10-01,Pre
Woden,Mawson,2018,Q1,All Crime,98,3386,28.942705256940343,2018-01-01,Pre
Woden,Mawson,2018,Q2,All Crime,140,3386,41.34672179562906,2018-04-01,Pre
Woden,Mawson,2018,Q3,All Crime,94,3386,27.7613703484938,2018-07-01,Pre
Woden,Mawson,2018,Q4,All Crime,77,3386,22.74069698759598,2018-10-01,Pre
Woden,Mawson,2019,Q1,All Crime,79,3395,23.269513991163475,2019-01-01,Pre
Woden,Mawson,2019,Q2,All Crime,76,3395,22.38586156111929,2019-04-01,Pre
Woden,Mawson,2019,Q3,All Crime,60,3395,17.673048600883654,2019-07-01,Pre
Woden,Mawson,2019,Q4,All Crime,39,3395,11.487481590574374,2019-10-01,Pre
Woden,Mawson,2020,Q1,All Crime,61,3490,17.478510028653293,2020-01-01,Pre
Woden,Mawson,2020,Q2,All Crime,60,3490,17.191977077363894,2020-04-01,During
Woden,Mawson,2020,Q3,All Crime,56,3490,16.045845272206304,2020-07-01,During
Woden,Mawson,2020,Q4,All Crime,53,3490,15.186246418338108,2020-10-01,During
Woden,Mawson,2021,Q1,All Crime,80,3426,23.35084646818447,2021-01-01,During
Woden,Mawson,2021,Q2,All Crime,41,3426,11.967308814944541,2021-04-01,During
Woden,Mawson,2021,Q3,All Crime,61,3426,17.80502043199066,2021-07-01,During
Woden,Mawson,2021,Q4,All Crime,79,3426,23.058960887332166,2021-10-01,Post
Woden,Mawson,2022,Q1,All Crime,68,3431,19.819294666278054,2022-01-01,Post
Woden,Mawson,2022,Q2,All Crime,60,3431,17.487612940833575,2022-04-01,Post
Woden,Mawson,2022,Q3,All Crime,78,3431,22.733896823083647,2022-07-01,Post
Woden,Mawson,2022,Q4,All Crime,66,3431,19.236374234916934,2022-10-01,Post
Woden,Mawson,2023,Q1,All Crime,82,3451,23.76122862938279,2023-01-01,Post
Woden,Mawson,2023,Q2,All Crime,69,3451,19.994204578383076,2023-04-01,Post
Woden,Mawson,2023,Q3,All Crime,89,3451,25.789626195305708,2023-07-01,Post
Woden,Mawson,2023,Q4,All Crime,54,3451,15.647638365691103,2023-10-01,Post
Woden,Mawson,2024,Q1,All Crime,67,3511,19.08288236969524,2024-01-01,Post
Woden,Mawson,2024,Q2,All Crime,45,3511,12.816861293078894,2024-04-01,Post
Woden,Mawson,2024,Q3,All Crime,46,3511,13.101680432925091,2024-07-01,Post
Woden,Mawson,2024,Q4,All Crime,53,3511,15.095414411848475,2024-10-01,Post
Woden,Mawson,2025,Q1,All Crime,64,3526,18.15087918321044,2025-01-01,Post
Woden,Mawson,2025,Q2,All Crime,56,3526,15.882019285309132,2025-04-01,Post
Woden,Mawson,2014,Q1,Assault,1,3230,0.30959752321981426,2014-01-01,Pre
Woden,Mawson,2014,Q2,Assault,0,3230,0.0,2014-04-01,Pre
Woden,Mawson,2014,Q3,Assault,1,3230,0.30959752321981426,2014-07-01,Pre
Woden,Mawson,2014,Q4,Assault,3,3230,0.9287925696594427,2014-10-01,Pre
Woden,Mawson,2015,Q1,Assault,2,3263,0.6129328838492185,2015-01-01,Pre
Woden,Mawson,2015,Q2,Assault,0,3263,0.0,2015-04-01,Pre
Woden,Mawson,2015,Q3,Assault,2,3263,0.6129328838492185,2015-07-01,Pre
Woden,Mawson,2015,Q4,Assault,2,3263,0.6129328838492185,2015-10-01,Pre
Woden,Mawson,2016,Q1,Assault,4,3309,1.2088244182532486,2016-01-01,Pre
Woden,Mawson,2016,Q2,Assault,0,3309,0.0,2016-04-01,Pre
Woden,Mawson,2016,Q3,Assault,2,3309,0.6044122091266243,2016-07-01,Pre
Woden,Mawson,2016,Q4,Assault,1,3309,0.30220610456331215,2016-10-01,Pre
Woden,Mawson,2017,Q1,Assault,2,3348,0.5973715651135006,2017-01-01,Pre
Woden,Mawson,2017,Q2,Assault,4,3348,1.1947431302270013,2017-04-01,Pre
Woden,Mawson,2017,Q3,Assault,1,3348,0.2986857825567503,2017-07-01,Pre
Woden,Mawson,2017,Q4,Assault,4,3348,1.1947431302270013,2017-10-01,Pre
Woden,Mawson,2018,Q1,Assault,3,3386,0.8860011813349085,2018-01-01,Pre
Woden,Mawson,2018,Q2,Assault,6,3386,1.772002362669817,2018-04-01,Pre
Woden,Mawson,2018,Q3,Assault,2,3386,0.5906674542232723,2018-07-01,Pre
Woden,Mawson,2018,Q4,Assault,4,3386,1.1813349084465445,2018-10-01,Pre
Woden,Mawson,2019,Q1,Assault,2,3395,0.5891016200294551,2019-01-01,Pre
Woden,Mawson,2019,Q2,Assault,2,3395,0.5891016200294551,2019-04-01,Pre
Woden,Mawson,2019,Q3,Assault,0,3395,0.0,2019-07-01,Pre
Woden,Mawson,2019,Q4,Assault,0,3395,0.0,2019-10-01,Pre
Woden,Mawson,2020,Q1,Assault,3,3490,0.8595988538681948,2020-01-01,Pre
Woden,Mawson,2020,Q2,Assault,0,3490,0.0,2020-04-01,During
Woden,Mawson,2020,Q3,Assault,3,3490,0.8595988538681948,2020-07-01,During
Woden,Mawson,2020,Q4,Assault,1,3490,0.28653295128939826,2020-10-01,During
Woden,Mawson,2021,Q1,Assault,3,3426,0.8756567425569176,2021-01-01,During
Woden,Mawson,2021,Q2,Assault,0,3426,0.0,2021-04-01,During
Woden,Mawson,2021,Q3,Assault,6,3426,1.7513134851138352,2021-07-01,During
Woden,Mawson,2021,Q4,Assault,1,3426,0.29188558085230587,2021-10-01,Post
Woden,Mawson,2022,Q1,Assault,0,3431,0.0,2022-01-01,Post
Woden,Mawson,2022,Q2,Assault,1,3431,0.2914602156805596,2022-04-01,Post
Woden,Mawson,2022,Q3,Assault,4,3431,1.1658408627222383,2022-07-01,Post
Woden,Mawson,2022,Q4,Assault,5,3431,1.457301078402798,2022-10-01,Post
Woden,Mawson,2023,Q1,Assault,1,3451,0.28977108084613157,2023-01-01,Post
Woden,Mawson,2023,Q2,Assault,0,3451,0.0,2023-04-01,Post
Woden,Mawson,2023,Q3,Assault,6,3451,1.7386264850767894,2023-07-01,Post
Woden,Mawson,2023,Q4,Assault,5,3451,1.4488554042306578,2023-10-01,Post
Woden,Mawson,2024,Q1,Assault,1,3511,0.28481913984619767,2024-01-01,Post
Woden,Mawson,2024,Q2,Assault,0,3511,0.0,2024-04-01,Post
Woden,Mawson,2024,Q3,Assault,3,3511,0.854457419538593,2024-07-01,Post
Woden,Mawson,2024,Q4,Assault,2,3511,0.5696382796923953,2024-10-01,Post
Woden,Mawson,2025,Q1,Assault,3,3526,0.8508224617129893,2025-01-01,Post
Woden,Mawson,2025,Q2,Assault,1,3526,0.2836074872376631,2025-04-01,Post
Woden,Mawson,2014,Q1,Burglary,3,3230,0.9287925696594427,2014-01-01,Pre
Woden,Mawson,2014,Q2,Burglary,0,3230,0.0,2014-04-01,Pre
Woden,Mawson,2014,Q3,Burglary,9,3230,2.7863777089783284,2014-07-01,Pre
Woden,Mawson,2014,Q4,Burglary,0,3230,0.0,2014-10-01,Pre
Woden,Mawson,2015,Q1,Burglary,3,3263,0.9193993257738278,2015-01-01,Pre
Woden,Mawson,2015,Q2,Burglary,2,3263,0.6129328838492185,2015-04-01,Pre
Woden,Mawson,2015,Q3,Burglary,3,3263,0.9193993257738278,2015-07-01,Pre
Woden,Mawson,2015,Q4,Burglary,13,3263,3.9840637450199203,2015-10-01,Pre
Woden,Mawson,2016,Q1,Burglary,10,3309,3.0220610456331216,2016-01-01,Pre
Woden,Mawson,2016,Q2,Burglary,5,3309,1.5110305228165608,2016-04-01,Pre
Woden,Mawson,2016,Q3,Burglary,5,3309,1.5110305228165608,2016-07-01,Pre
Woden,Mawson,2016,Q4,Burglary,2,3309,0.6044122091266243,2016-10-01,Pre
Woden,Mawson,2017,Q1,Burglary,4,3348,1.1947431302270013,2017-01-01,Pre
Woden,Mawson,2017,Q2,Burglary,4,3348,1.1947431302270013,2017-04-01,Pre
Woden,Mawson,2017,Q3,Burglary,4,3348,1.1947431302270013,2017-07-01,Pre
Woden,Mawson,2017,Q4,Burglary,15,3348,4.480286738351254,2017-10-01,Pre
Woden,Mawson,2018,Q1,Burglary,5,3386,1.4766686355581806,2018-01-01,Pre
Woden,Mawson,2018,Q2,Burglary,10,3386,2.9533372711163612,2018-04-01,Pre
Woden,Mawson,2018,Q3,Burglary,4,3386,1.1813349084465445,2018-07-01,Pre
Woden,Mawson,2018,Q4,Burglary,3,3386,0.8860011813349085,2018-10-01,Pre
Woden,Mawson,2019,Q1,Burglary,3,3395,0.8836524300441826,2019-01-01,Pre
Woden,Mawson,2019,Q2,Burglary,6,3395,1.7673048600883652,2019-04-01,Pre
Woden,Mawson,2019,Q3,Burglary,4,3395,1.1782032400589102,2019-07-01,Pre
Woden,Mawson,2019,Q4,Burglary,0,3395,0.0,2019-10-01,Pre
Woden,Mawson,2020,Q1,Burglary,2,3490,0.5730659025787965,2020-01-01,Pre
Woden,Mawson,2020,Q2,Burglary,1,3490,0.28653295128939826,2020-04-01,During
Woden,Mawson,2020,Q3,Burglary,3,3490,0.8595988538681948,2020-07-01,During
Woden,Mawson,2020,Q4,Burglary,7,3490,2.005730659025788,2020-10-01,During
Woden,Mawson,2021,Q1,Burglary,5,3426,1.4594279042615295,2021-01-01,During
Woden,Mawson,2021,Q2,Burglary,4,3426,1.1675423234092235,2021-04-01,During
Woden,Mawson,2021,Q3,Burglary,5,3426,1.4594279042615295,2021-07-01,During
Woden,Mawson,2021,Q4,Burglary,7,3426,2.043199065966141,2021-10-01,Post
Woden,Mawson,2022,Q1,Burglary,7,3431,2.040221509763917,2022-01-01,Post
Woden,Mawson,2022,Q2,Burglary,4,3431,1.1658408627222383,2022-04-01,Post
Woden,Mawson,2022,Q3,Burglary,2,3431,0.5829204313611192,2022-07-01,Post
Woden,Mawson,2022,Q4,Burglary,8,3431,2.3316817254444766,2022-10-01,Post
Woden,Mawson,2023,Q1,Burglary,5,3451,1.4488554042306578,2023-01-01,Post
Woden,Mawson,2023,Q2,Burglary,13,3451,3.76702405099971,2023-04-01,Post
Woden,Mawson,2023,Q3,Burglary,11,3451,3.1874818893074472,2023-07-01,Post
Woden,Mawson,2023,Q4,Burglary,8,3451,2.3181686467690525,2023-10-01,Post
Woden,Mawson,2024,Q1,Burglary,5,3511,1.4240956992309883,2024-01-01,Post
Woden,Mawson,2024,Q2,Burglary,1,3511,0.28481913984619767,2024-04-01,Post
Woden,Mawson,2024,Q3,Burglary,3,3511,0.854457419538593,2024-07-01,Post
